rental_id,rental_rate,rental_duration,rental_date,return_date,payment_count,total_payment_amount,amount_difference,first_payment_date
13537,2.99,6,2005-08-20,2005-08-23,1,2.99,0.00,2007-03-20
14494,2.99,3,2005-08-21,2005-08-22,1,2.99,0.00,2007-03-21
10728,0.99,6,2005-08-01,2005-08-04,1,0.99,0.00,2007-03-01
15214,2.99,7,2005-08-22,2005-08-24,1,2.99,0.00,2007-03-22
15958,4.99,7,2005-08-23,2005-08-30,1,4.99,0.00,2007-03-23
5588,0.99,6,2005-07-10,2005-07-16,1,0.99,0.00,2007-04-10
14732,0.99,6,2005-08-21,2005-08-23,1,0.99,0.00,2007-03-21
14882,2.99,7,2005-08-22,2005-08-25,1,2.99,0.00,2007-03-22
1288,2.99,7,2005-06-15,2005-06-19,1,2.99,0.00,2007-02-15
3555,0.99,6,2005-07-06,2005-07-10,1,0.99,0.00,2007-04-06
6138,4.99,5,2005-07-11,2005-07-13,1,4.99,0.00,2007-04-11
12038,0.99,5,2005-08-17,2005-08-20,1,0.99,0.00,2007-03-17
11374,2.99,4,2005-08-02,2005-08-04,1,2.99,0.00,2007-03-02
6401,4.99,4,2005-07-11,2005-07-12,1,4.99,0.00,2007-04-11
3663,4.99,3,2005-07-06,2005-07-07,1,4.99,0.00,2007-04-06
5155,2.99,7,2005-07-09,2005-07-14,1,2.99,0.00,2007-04-09
8053,4.99,7,2005-07-28,2005-08-03,1,4.99,0.00,2007-04-28
10607,4.99,6,2005-08-01,2005-08-02,1,4.99,0.00,2007-03-01
7676,4.99,5,2005-07-28,2005-08-01,1,4.99,0.00,2007-04-28
8380,0.99,5,2005-07-29,2005-08-02,1,0.99,0.00,2007-04-29
9629,2.99,7,2005-07-31,2005-08-02,1,2.99,0.00,2007-04-30
4297,0.99,6,2005-07-07,2005-07-13,1,0.99,0.00,2007-04-07
12899,2.99,7,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
3221,2.99,6,2005-06-21,2005-06-25,1,2.99,0.00,2007-02-21
4788,4.99,5,2005-07-08,2005-07-11,1,4.99,0.00,2007-04-08
3984,0.99,5,2005-07-06,2005-07-08,1,0.99,0.00,2007-04-06
1489,0.99,7,2005-06-15,2005-06-22,1,0.99,0.00,2007-02-15
14173,0.99,7,2005-08-21,2005-08-22,1,0.99,0.00,2007-03-21
2574,0.99,3,2005-06-19,2005-06-20,1,0.99,0.00,2007-02-19
5843,2.99,6,2005-07-10,2005-07-15,1,2.99,0.00,2007-04-10
12602,0.99,4,2005-08-18,2005-08-21,1,0.99,0.00,2007-03-18
5259,4.99,5,2005-07-09,2005-07-11,1,4.99,0.00,2007-04-09
5540,0.99,3,2005-07-10,2005-07-11,1,0.99,0.00,2007-04-10
4683,2.99,4,2005-07-08,2005-07-09,1,2.99,0.00,2007-04-08
7090,4.99,7,2005-07-27,2005-07-29,1,4.99,0.00,2007-04-27
6259,2.99,7,2005-07-11,2005-07-13,1,2.99,0.00,2007-04-11
5722,0.99,6,2005-07-10,2005-07-12,1,0.99,0.00,2007-04-10
3725,4.99,7,2005-07-06,2005-07-09,1,4.99,0.00,2007-04-06
10677,0.99,6,2005-08-01,2005-08-04,1,0.99,0.00,2007-03-01
11344,2.99,7,2005-08-02,2005-08-07,1,2.99,0.00,2007-03-02
7130,4.99,7,2005-07-27,2005-07-28,1,4.99,0.00,2007-04-27
4813,4.99,6,2005-07-08,2005-07-09,1,4.99,0.00,2007-04-08
9008,4.99,6,2005-07-30,2005-07-31,1,4.99,0.00,2007-04-30
1422,0.99,4,2005-06-15,2005-06-19,1,0.99,0.00,2007-02-15
12968,4.99,5,2005-08-19,2005-08-20,1,4.99,0.00,2007-03-19
6922,0.99,3,2005-07-12,2005-07-14,1,0.99,0.00,2007-04-12
14905,0.99,4,2005-08-22,2005-08-26,1,0.99,0.00,2007-03-22
6178,2.99,7,2005-07-11,2005-07-16,1,2.99,0.00,2007-04-11
15979,0.99,3,2005-08-23,2005-08-26,1,0.99,0.00,2007-03-23
3855,2.99,7,2005-07-06,2005-07-12,1,2.99,0.00,2007-04-06
5233,4.99,6,2005-07-09,2005-07-15,1,4.99,0.00,2007-04-09
10159,4.99,3,2005-07-31,2005-08-03,1,4.99,0.00,2007-04-30
5619,2.99,6,2005-07-10,2005-07-15,1,2.99,0.00,2007-04-10
8458,4.99,6,2005-07-29,2005-08-02,1,4.99,0.00,2007-04-29
3582,0.99,5,2005-07-06,2005-07-11,1,0.99,0.00,2007-04-06
2636,4.99,6,2005-06-19,2005-06-25,1,4.99,0.00,2007-02-19
1602,4.99,6,2005-06-16,2005-06-19,1,4.99,0.00,2007-02-16
8443,2.99,6,2005-07-29,2005-08-02,1,2.99,0.00,2007-04-29
10661,2.99,5,2005-08-01,2005-08-02,1,2.99,0.00,2007-03-01
7607,4.99,4,2005-07-28,2005-07-31,1,4.99,0.00,2007-04-27
11918,2.99,5,2005-08-17,2005-08-20,1,2.99,0.00,2007-03-17
4197,0.99,4,2005-07-07,2005-07-10,1,0.99,0.00,2007-04-07
6952,4.99,7,2005-07-26,2005-07-30,1,4.99,0.00,2007-04-26
6183,2.99,7,2005-07-11,2005-07-16,1,2.99,0.00,2007-04-11
10646,4.99,7,2005-08-01,2005-08-02,1,4.99,0.00,2007-03-01
8014,4.99,6,2005-07-28,2005-07-31,1,4.99,0.00,2007-04-28
8194,2.99,4,2005-07-28,2005-07-29,1,2.99,0.00,2007-04-28
14006,2.99,5,2005-08-20,2005-08-21,1,2.99,0.00,2007-03-20
2857,4.99,6,2005-06-19,2005-06-25,1,4.99,0.00,2007-02-19
2799,4.99,3,2005-06-19,2005-06-21,1,4.99,0.00,2007-02-19
13426,0.99,5,2005-08-19,2005-08-21,1,0.99,0.00,2007-03-19
2140,0.99,7,2005-06-17,2005-06-19,1,0.99,0.00,2007-02-17
14416,2.99,7,2005-08-21,2005-08-25,1,2.99,0.00,2007-03-21
15193,2.99,7,2005-08-22,2005-08-25,1,2.99,0.00,2007-03-22
7994,0.99,3,2005-07-28,2005-07-30,1,0.99,0.00,2007-04-28
9752,2.99,6,2005-07-31,2005-08-02,1,2.99,0.00,2007-04-30
10627,0.99,6,2005-08-01,2005-08-02,1,0.99,0.00,2007-03-01
15386,2.99,7,2005-08-22,2005-08-29,1,2.99,0.00,2007-03-22
9482,2.99,4,2005-07-30,2005-08-02,1,2.99,0.00,2007-04-30
8516,4.99,6,2005-07-29,2005-08-02,1,4.99,0.00,2007-04-29
5140,4.99,3,2005-07-09,2005-07-11,1,4.99,0.00,2007-04-09
11505,2.99,7,2005-08-16,2005-08-23,1,2.99,0.00,2007-03-16
9099,0.99,7,2005-07-30,2005-08-01,1,0.99,0.00,2007-04-30
4102,0.99,4,2005-07-07,2005-07-11,1,0.99,0.00,2007-04-07
12271,4.99,3,2005-08-18,2005-08-20,1,4.99,0.00,2007-03-18
14321,4.99,4,2005-08-21,2005-08-23,1,4.99,0.00,2007-03-21
5819,2.99,6,2005-07-10,2005-07-12,1,2.99,0.00,2007-04-10
14434,0.99,4,2005-08-21,2005-08-24,1,0.99,0.00,2007-03-21
1804,2.99,4,2005-06-16,2005-06-18,1,2.99,0.00,2007-02-16
6204,4.99,6,2005-07-11,2005-07-13,1,4.99,0.00,2007-04-11
2579,0.99,5,2005-06-19,2005-06-22,1,0.99,0.00,2007-02-19
15787,2.99,7,2005-08-23,2005-08-27,1,2.99,0.00,2007-03-23
5623,2.99,6,2005-07-10,2005-07-14,1,2.99,0.00,2007-04-10
5371,4.99,7,2005-07-09,2005-07-14,1,4.99,0.00,2007-04-09
4081,2.99,6,2005-07-07,2005-07-12,1,2.99,0.00,2007-04-07
13513,2.99,5,2005-08-20,2005-08-22,1,2.99,0.00,2007-03-20
7151,4.99,7,2005-07-27,2005-08-01,1,4.99,0.00,2007-04-27
3702,2.99,5,2005-07-06,2005-07-10,1,2.99,0.00,2007-04-06
3728,2.99,6,2005-07-06,2005-07-11,1,2.99,0.00,2007-04-06
12677,4.99,5,2005-08-18,2005-08-22,1,4.99,0.00,2007-03-18
8367,2.99,6,2005-07-29,2005-08-02,1,2.99,0.00,2007-04-29
12053,4.99,4,2005-08-17,2005-08-20,1,4.99,0.00,2007-03-17
4371,4.99,6,2005-07-07,2005-07-08,1,4.99,0.00,2007-04-07
9945,2.99,5,2005-07-31,2005-08-02,1,2.99,0.00,2007-04-30
7645,2.99,7,2005-07-28,2005-08-03,1,2.99,0.00,2007-04-27
4533,0.99,4,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
2828,2.99,7,2005-06-19,2005-06-25,1,2.99,0.00,2007-02-19
7131,2.99,5,2005-07-27,2005-07-31,1,2.99,0.00,2007-04-27
3308,0.99,6,2005-06-21,2005-06-23,1,0.99,0.00,2007-02-21
15734,0.99,5,2005-08-23,2005-08-27,1,0.99,0.00,2007-03-23
1748,0.99,3,2005-06-16,2005-06-18,1,0.99,0.00,2007-02-16
5205,2.99,4,2005-07-09,2005-07-13,1,2.99,0.00,2007-04-09
14154,4.99,7,2005-08-21,2005-08-28,1,4.99,0.00,2007-03-21
15764,2.99,7,2005-08-23,2005-08-25,1,2.99,0.00,2007-03-23
5851,4.99,3,2005-07-10,2005-07-11,1,4.99,0.00,2007-04-10
8712,2.99,6,2005-07-29,2005-08-03,1,2.99,0.00,2007-04-29
4391,2.99,5,2005-07-07,2005-07-09,1,2.99,0.00,2007-04-07
10363,2.99,6,2005-08-01,2005-08-05,1,2.99,0.00,2007-03-01
4157,2.99,3,2005-07-07,2005-07-08,1,2.99,0.00,2007-04-07
3689,0.99,6,2005-07-06,2005-07-11,1,0.99,0.00,2007-04-06
1265,4.99,6,2005-06-15,2005-06-19,1,4.99,0.00,2007-02-15
14620,2.99,3,2005-08-21,2005-08-22,1,2.99,0.00,2007-03-21
9497,0.99,6,2005-07-30,2005-08-04,1,0.99,0.00,2007-04-30
10717,2.99,7,2005-08-01,2005-08-05,1,2.99,0.00,2007-03-01
5056,2.99,6,2005-07-09,2005-07-10,1,2.99,0.00,2007-04-09
1215,2.99,6,2005-06-15,2005-06-19,1,2.99,0.00,2007-02-15
4225,0.99,6,2005-07-07,2005-07-12,1,0.99,0.00,2007-04-07
9398,0.99,5,2005-07-30,2005-08-01,1,0.99,0.00,2007-04-30
2736,4.99,4,2005-06-19,2005-06-21,1,4.99,0.00,2007-02-19
12265,4.99,6,2005-08-18,2005-08-20,1,4.99,0.00,2007-03-18
2224,0.99,3,2005-06-18,2005-06-18,1,0.99,0.00,2007-02-18
2410,2.99,4,2005-06-18,2005-06-20,1,2.99,0.00,2007-02-18
2866,4.99,4,2005-06-20,2005-06-20,1,4.99,0.00,2007-02-19
2426,2.99,4,2005-06-18,2005-06-22,1,2.99,0.00,2007-02-18
7821,4.99,6,2005-07-28,2005-08-03,1,4.99,0.00,2007-04-28
15854,0.99,4,2005-08-23,2005-08-26,1,0.99,0.00,2007-03-23
13943,2.99,5,2005-08-20,2005-08-24,1,2.99,0.00,2007-03-20
10654,2.99,6,2005-08-01,2005-08-05,1,2.99,0.00,2007-03-01
1283,0.99,7,2005-06-15,2005-06-16,1,0.99,0.00,2007-02-15
8751,2.99,5,2005-07-29,2005-07-31,1,2.99,0.00,2007-04-29
13318,2.99,3,2005-08-19,2005-08-21,1,2.99,0.00,2007-03-19
4173,2.99,4,2005-07-07,2005-07-10,1,2.99,0.00,2007-04-07
5416,4.99,6,2005-07-09,2005-07-14,1,4.99,0.00,2007-04-09
8581,4.99,6,2005-07-29,2005-08-02,1,4.99,0.00,2007-04-29
13879,2.99,3,2005-08-20,2005-08-22,1,2.99,0.00,2007-03-20
8427,4.99,6,2005-07-29,2005-07-30,1,4.99,0.00,2007-04-29
10266,0.99,6,2005-08-01,2005-08-06,1,0.99,0.00,2007-03-01
11556,0.99,3,2005-08-17,2005-08-18,1,0.99,0.00,2007-03-16
4291,2.99,5,2005-07-07,2005-07-10,1,2.99,0.00,2007-04-07
2160,0.99,5,2005-06-17,2005-06-22,1,0.99,0.00,2007-02-17
15329,2.99,3,2005-08-22,2005-08-23,1,2.99,0.00,2007-03-22
2817,0.99,6,2005-06-19,2005-06-24,1,0.99,0.00,2007-02-19
14210,4.99,4,2005-08-21,2005-08-24,1,4.99,0.00,2007-03-21
5366,0.99,7,2005-07-09,2005-07-13,1,0.99,0.00,2007-04-09
5646,2.99,5,2005-07-10,2005-07-14,1,2.99,0.00,2007-04-10
3653,0.99,5,2005-07-06,2005-07-10,1,0.99,0.00,2007-04-06
7932,4.99,7,2005-07-28,2005-07-30,1,4.99,0.00,2007-04-28
12576,2.99,5,2005-08-18,2005-08-22,1,2.99,0.00,2007-03-18
12232,0.99,6,2005-08-18,2005-08-19,1,0.99,0.00,2007-03-18
15890,4.99,3,2005-08-23,2005-08-24,1,4.99,0.00,2007-03-23
8533,4.99,3,2005-07-29,2005-08-01,1,4.99,0.00,2007-04-29
8005,2.99,6,2005-07-28,2005-07-29,1,2.99,0.00,2007-04-28
16013,0.99,7,2005-08-23,2005-08-26,1,0.99,0.00,2007-03-23
3342,4.99,6,2005-06-21,2005-06-23,1,4.99,0.00,2007-02-21
5068,2.99,7,2005-07-09,2005-07-13,1,2.99,0.00,2007-04-09
2705,4.99,5,2005-06-19,2005-06-20,1,4.99,0.00,2007-02-19
4254,0.99,5,2005-07-07,2005-07-12,1,0.99,0.00,2007-04-07
15671,0.99,7,2005-08-23,2005-08-29,1,0.99,0.00,2007-03-23
10789,2.99,7,2005-08-01,2005-08-07,1,2.99,0.00,2007-03-01
13334,0.99,3,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-19
8482,2.99,3,2005-07-29,2005-07-31,1,2.99,0.00,2007-04-29
12499,2.99,4,2005-08-18,2005-08-19,1,2.99,0.00,2007-03-18
10891,0.99,6,2005-08-02,2005-08-05,1,0.99,0.00,2007-03-01
6933,4.99,5,2005-07-26,2005-07-31,1,4.99,0.00,2007-04-26
3621,0.99,6,2005-07-06,2005-07-11,1,0.99,0.00,2007-04-06
10914,4.99,5,2005-08-02,2005-08-06,1,4.99,0.00,2007-03-02
8849,2.99,7,2005-07-29,2005-08-03,1,2.99,0.00,2007-04-29
9069,4.99,5,2005-07-30,2005-08-02,1,4.99,0.00,2007-04-30
4613,0.99,6,2005-07-08,2005-07-09,1,0.99,0.00,2007-04-08
10767,0.99,7,2005-08-01,2005-08-04,1,0.99,0.00,2007-03-01
3879,2.99,5,2005-07-06,2005-07-09,1,2.99,0.00,2007-04-06
13379,4.99,6,2005-08-19,2005-08-22,1,4.99,0.00,2007-03-19
6005,0.99,6,2005-07-11,2005-07-14,1,0.99,0.00,2007-04-11
4919,0.99,5,2005-07-08,2005-07-11,1,0.99,0.00,2007-04-08
3953,0.99,3,2005-07-06,2005-07-09,1,0.99,0.00,2007-04-06
5893,2.99,7,2005-07-10,2005-07-14,1,2.99,0.00,2007-04-10
6572,4.99,5,2005-07-12,2005-07-16,1,4.99,0.00,2007-04-12
14437,2.99,4,2005-08-21,2005-08-25,1,2.99,0.00,2007-03-21
14871,0.99,4,2005-08-22,2005-08-23,1,0.99,0.00,2007-03-22
8337,0.99,4,2005-07-29,2005-08-02,1,0.99,0.00,2007-04-29
4168,4.99,4,2005-07-07,2005-07-09,1,4.99,0.00,2007-04-07
13141,0.99,5,2005-08-19,2005-08-21,1,0.99,0.00,2007-03-19
8765,0.99,4,2005-07-29,2005-07-31,1,0.99,0.00,2007-04-29
14609,4.99,6,2005-08-21,2005-08-25,1,4.99,0.00,2007-03-21
11272,0.99,6,2005-08-02,2005-08-07,1,0.99,0.00,2007-03-02
12948,0.99,4,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-19
10231,2.99,6,2005-08-01,2005-08-06,1,2.99,0.00,2007-03-01
13509,0.99,5,2005-08-20,2005-08-22,1,0.99,0.00,2007-03-20
3788,4.99,5,2005-07-06,2005-07-10,1,4.99,0.00,2007-04-06
3720,2.99,4,2005-07-06,2005-07-09,1,2.99,0.00,2007-04-06
10765,0.99,7,2005-08-01,2005-08-04,1,0.99,0.00,2007-03-01
13134,0.99,4,2005-08-19,2005-08-20,1,0.99,0.00,2007-03-19
1784,0.99,7,2005-06-16,2005-06-20,1,0.99,0.00,2007-02-16
1469,0.99,6,2005-06-15,2005-06-21,1,0.99,0.00,2007-02-15
13811,0.99,6,2005-08-20,2005-08-24,1,0.99,0.00,2007-03-20
13572,0.99,6,2005-08-20,2005-08-23,1,0.99,0.00,2007-03-20
5582,4.99,4,2005-07-10,2005-07-13,1,4.99,0.00,2007-04-10
5020,0.99,6,2005-07-09,2005-07-09,1,0.99,0.00,2007-04-09
7990,2.99,5,2005-07-28,2005-08-01,1,2.99,0.00,2007-04-28
10825,2.99,6,2005-08-01,2005-08-04,1,2.99,0.00,2007-03-01
9711,2.99,7,2005-07-31,2005-08-02,1,2.99,0.00,2007-04-30
1297,4.99,5,2005-06-15,2005-06-19,1,4.99,0.00,2007-02-15
11999,0.99,5,2005-08-17,2005-08-20,1,0.99,0.00,2007-03-17
3812,0.99,7,2005-07-06,2005-07-08,1,0.99,0.00,2007-04-06
9265,0.99,5,2005-07-30,2005-08-02,1,0.99,0.00,2007-04-30
15831,0.99,6,2005-08-23,2005-08-24,1,0.99,0.00,2007-03-23
10854,4.99,6,2005-08-02,2005-08-02,1,4.99,0.00,2007-03-01
13722,4.99,7,2005-08-20,2005-08-25,1,4.99,0.00,2007-03-20
11841,2.99,7,2005-08-17,2005-08-21,1,2.99,0.00,2007-03-17
13446,4.99,4,2005-08-20,2005-08-22,1,4.99,0.00,2007-03-19
11555,4.99,6,2005-08-17,2005-08-18,1,4.99,0.00,2007-03-16
5074,0.99,6,2005-07-09,2005-07-12,1,0.99,0.00,2007-04-09
8168,4.99,6,2005-07-28,2005-07-30,1,4.99,0.00,2007-04-28
12946,2.99,3,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
11343,0.99,7,2005-08-02,2005-08-09,1,0.99,0.00,2007-03-02
1631,2.99,7,2005-06-16,2005-06-19,1,2.99,0.00,2007-02-16
10103,2.99,6,2005-07-31,2005-08-05,1,2.99,0.00,2007-04-30
8864,0.99,5,2005-07-29,2005-07-30,1,0.99,0.00,2007-04-29
2712,0.99,6,2005-06-19,2005-06-22,1,0.99,0.00,2007-02-19
10707,0.99,6,2005-08-01,2005-08-06,1,0.99,0.00,2007-03-01
11764,0.99,4,2005-08-17,2005-08-20,1,0.99,0.00,2007-03-17
12543,2.99,5,2005-08-18,2005-08-20,1,2.99,0.00,2007-03-18
9343,4.99,3,2005-07-30,2005-08-02,1,4.99,0.00,2007-04-30
1580,4.99,5,2005-06-16,2005-06-20,1,4.99,0.00,2007-02-16
12697,2.99,7,2005-08-18,2005-08-23,1,2.99,0.00,2007-03-18
13771,0.99,5,2005-08-20,2005-08-22,1,0.99,0.00,2007-03-20
7272,2.99,6,2005-07-27,2005-07-29,1,2.99,0.00,2007-04-27
3010,2.99,7,2005-06-20,2005-06-27,1,2.99,0.00,2007-02-20
14477,2.99,6,2005-08-21,2005-08-25,1,2.99,0.00,2007-03-21
11886,0.99,6,2005-08-17,2005-08-19,1,0.99,0.00,2007-03-17
6512,4.99,5,2005-07-12,2005-07-13,1,4.99,0.00,2007-04-12
5424,0.99,5,2005-07-09,2005-07-12,1,0.99,0.00,2007-04-09
4044,0.99,7,2005-07-07,2005-07-13,1,0.99,0.00,2007-04-07
4950,2.99,5,2005-07-08,2005-07-09,1,2.99,0.00,2007-04-08
7936,0.99,7,2005-07-28,2005-07-30,1,0.99,0.00,2007-04-28
8755,2.99,7,2005-07-29,2005-07-31,1,2.99,0.00,2007-04-29
4424,0.99,6,2005-07-07,2005-07-11,1,0.99,0.00,2007-04-07
5466,4.99,5,2005-07-09,2005-07-10,1,4.99,0.00,2007-04-09
4020,2.99,4,2005-07-07,2005-07-10,1,2.99,0.00,2007-04-07
8764,0.99,7,2005-07-29,2005-08-01,1,0.99,0.00,2007-04-29
15783,4.99,7,2005-08-23,2005-08-26,1,4.99,0.00,2007-03-23
3585,0.99,6,2005-07-06,2005-07-09,1,0.99,0.00,2007-04-06
13402,4.99,7,2005-08-19,2005-08-22,1,4.99,0.00,2007-03-19
6736,2.99,4,2005-07-12,2005-07-15,1,2.99,0.00,2007-04-12
8953,4.99,6,2005-07-30,2005-08-02,1,4.99,0.00,2007-04-30
3426,0.99,7,2005-06-21,2005-06-23,1,0.99,0.00,2007-02-21
6647,0.99,6,2005-07-12,2005-07-14,1,0.99,0.00,2007-04-12
4051,4.99,4,2005-07-07,2005-07-09,1,4.99,0.00,2007-04-07
15793,4.99,4,2005-08-23,2005-08-24,1,4.99,0.00,2007-03-23
9603,0.99,4,2005-07-31,2005-08-02,1,0.99,0.00,2007-04-30
15209,4.99,6,2005-08-22,2005-08-25,1,4.99,0.00,2007-03-22
4464,4.99,6,2005-07-08,2005-07-08,1,4.99,0.00,2007-04-07
1954,2.99,3,2005-06-17,2005-06-20,1,2.99,0.00,2007-02-17
6326,2.99,5,2005-07-11,2005-07-12,1,2.99,0.00,2007-04-11
13710,4.99,7,2005-08-20,2005-08-21,1,4.99,0.00,2007-03-20
10199,2.99,7,2005-08-01,2005-08-05,1,2.99,0.00,2007-04-30
4917,2.99,7,2005-07-08,2005-07-09,1,2.99,0.00,2007-04-08
10727,2.99,5,2005-08-01,2005-08-03,1,2.99,0.00,2007-03-01
3642,2.99,6,2005-07-06,2005-07-09,1,2.99,0.00,2007-04-06
7287,0.99,6,2005-07-27,2005-07-31,1,0.99,0.00,2007-04-27
13265,2.99,3,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
7610,0.99,6,2005-07-28,2005-07-31,1,0.99,0.00,2007-04-27
11514,4.99,7,2005-08-16,2005-08-23,1,4.99,0.00,2007-03-16
5323,0.99,5,2005-07-09,2005-07-13,1,0.99,0.00,2007-04-09
14188,0.99,7,2005-08-21,2005-08-22,1,0.99,0.00,2007-03-21
10153,0.99,6,2005-07-31,2005-08-06,1,0.99,0.00,2007-04-30
11968,0.99,7,2005-08-17,2005-08-18,1,0.99,0.00,2007-03-17
6085,4.99,7,2005-07-11,2005-07-16,1,4.99,0.00,2007-04-11
9615,4.99,4,2005-07-31,2005-08-02,1,4.99,0.00,2007-04-30
11112,2.99,4,2005-08-02,2005-08-03,1,2.99,0.00,2007-03-02
2815,4.99,7,2005-06-19,2005-06-25,1,4.99,0.00,2007-02-19
6546,4.99,6,2005-07-12,2005-07-17,1,4.99,0.00,2007-04-12
15360,0.99,6,2005-08-22,2005-08-24,1,0.99,0.00,2007-03-22
10118,0.99,3,2005-07-31,2005-08-03,1,0.99,0.00,2007-04-30
4156,4.99,7,2005-07-07,2005-07-12,1,4.99,0.00,2007-04-07
12339,4.99,3,2005-08-18,2005-08-19,1,4.99,0.00,2007-03-18
9858,2.99,6,2005-07-31,2005-08-03,1,2.99,0.00,2007-04-30
14178,2.99,7,2005-08-21,2005-08-22,1,2.99,0.00,2007-03-21
14104,4.99,5,2005-08-21,2005-08-21,1,4.99,0.00,2007-03-20
6264,2.99,7,2005-07-11,2005-07-12,1,2.99,0.00,2007-04-11
6197,4.99,6,2005-07-11,2005-07-12,1,4.99,0.00,2007-04-11
7209,4.99,4,2005-07-27,2005-07-30,1,4.99,0.00,2007-04-27
8142,4.99,5,2005-07-28,2005-07-31,1,4.99,0.00,2007-04-28
11800,0.99,4,2005-08-17,2005-08-21,1,0.99,0.00,2007-03-17
10564,0.99,6,2005-08-01,2005-08-06,1,0.99,0.00,2007-03-01
7772,2.99,7,2005-07-28,2005-08-01,1,2.99,0.00,2007-04-28
1197,2.99,6,2005-06-15,2005-06-20,1,2.99,0.00,2007-02-15
6675,4.99,3,2005-07-12,2005-07-13,1,4.99,0.00,2007-04-12
2369,2.99,6,2005-06-18,2005-06-23,1,2.99,0.00,2007-02-18
4385,0.99,6,2005-07-07,2005-07-11,1,0.99,0.00,2007-04-07
6568,2.99,6,2005-07-12,2005-07-15,1,2.99,0.00,2007-04-12
15668,2.99,6,2005-08-23,2005-08-29,1,2.99,0.00,2007-03-23
1338,4.99,6,2005-06-15,2005-06-19,1,4.99,0.00,2007-02-15
12198,2.99,5,2005-08-18,2005-08-21,1,2.99,0.00,2007-03-18
1359,2.99,7,2005-06-15,2005-06-17,1,2.99,0.00,2007-02-15
9373,0.99,6,2005-07-30,2005-08-05,1,0.99,0.00,2007-04-30
10401,4.99,7,2005-08-01,2005-08-02,1,4.99,0.00,2007-03-01
1329,4.99,6,2005-06-15,2005-06-17,1,4.99,0.00,2007-02-15
10357,0.99,4,2005-08-01,2005-08-04,1,0.99,0.00,2007-03-01
6390,2.99,7,2005-07-11,2005-07-15,1,2.99,0.00,2007-04-11
7392,4.99,6,2005-07-27,2005-08-01,1,4.99,0.00,2007-04-27
6962,0.99,4,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-26
15535,0.99,3,2005-08-23,2005-08-25,1,0.99,0.00,2007-03-23
13558,0.99,5,2005-08-20,2005-08-24,1,0.99,0.00,2007-03-20
5568,0.99,4,2005-07-10,2005-07-11,1,0.99,0.00,2007-04-10
13047,0.99,6,2005-08-19,2005-08-24,1,0.99,0.00,2007-03-19
11901,2.99,4,2005-08-17,2005-08-20,1,2.99,0.00,2007-03-17
2169,4.99,7,2005-06-17,2005-06-19,1,4.99,0.00,2007-02-17
6023,0.99,5,2005-07-11,2005-07-15,1,0.99,0.00,2007-04-11
5656,0.99,7,2005-07-10,2005-07-15,1,0.99,0.00,2007-04-10
2499,0.99,7,2005-06-18,2005-06-20,1,0.99,0.00,2007-02-18
8357,2.99,4,2005-07-29,2005-08-01,1,2.99,0.00,2007-04-29
10662,2.99,5,2005-08-01,2005-08-03,1,2.99,0.00,2007-03-01
2217,0.99,4,2005-06-18,2005-06-20,1,0.99,0.00,2007-02-18
11245,2.99,4,2005-08-02,2005-08-04,1,2.99,0.00,2007-03-02
11826,2.99,6,2005-08-17,2005-08-19,1,2.99,0.00,2007-03-17
4685,4.99,5,2005-07-08,2005-07-12,1,4.99,0.00,2007-04-08
7542,0.99,6,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-27
4030,0.99,7,2005-07-07,2005-07-08,1,0.99,0.00,2007-04-07
5225,2.99,6,2005-07-09,2005-07-12,1,2.99,0.00,2007-04-09
12468,2.99,7,2005-08-18,2005-08-24,1,2.99,0.00,2007-03-18
14912,4.99,3,2005-08-22,2005-08-23,1,4.99,0.00,2007-03-22
2759,2.99,7,2005-06-19,2005-06-24,1,2.99,0.00,2007-02-19
14253,2.99,7,2005-08-21,2005-08-25,1,2.99,0.00,2007-03-21
7620,0.99,6,2005-07-28,2005-07-31,1,0.99,0.00,2007-04-27
14268,2.99,4,2005-08-21,2005-08-23,1,2.99,0.00,2007-03-21
11965,2.99,6,2005-08-17,2005-08-19,1,2.99,0.00,2007-03-17
10678,0.99,7,2005-08-01,2005-08-05,1,0.99,0.00,2007-03-01
1702,4.99,5,2005-06-16,2005-06-19,1,4.99,0.00,2007-02-16
15698,2.99,6,2005-08-23,2005-08-28,1,2.99,0.00,2007-03-23
13014,4.99,5,2005-08-19,2005-08-21,1,4.99,0.00,2007-03-19
13323,2.99,6,2005-08-19,2005-08-23,1,2.99,0.00,2007-03-19
3085,0.99,3,2005-06-20,2005-06-21,1,0.99,0.00,2007-02-20
14806,2.99,5,2005-08-22,2005-08-23,1,2.99,0.00,2007-03-21
12333,0.99,3,2005-08-18,2005-08-21,1,0.99,0.00,2007-03-18
11039,0.99,6,2005-08-02,2005-08-05,1,0.99,0.00,2007-03-02
10245,0.99,4,2005-08-01,2005-08-02,1,0.99,0.00,2007-03-01
5021,4.99,5,2005-07-09,2005-07-13,1,4.99,0.00,2007-04-09
