rental_id,rental_rate,rental_duration,rental_date,return_date,due_date,days_late,payment_count,total_payment_amount,amount_due,amount_difference,first_payment_date
8073,2.99,3,2005-07-28,2005-08-01,2005-07-31,1,1,3.99,3.99,0.00,2007-04-28
9804,2.99,7,2005-07-31,2005-08-09,2005-08-07,2,1,4.99,4.99,0.00,2007-04-30
12177,2.99,5,2005-08-18,2005-08-24,2005-08-23,1,1,3.99,3.99,0.00,2007-03-17
5400,0.99,3,2005-07-09,2005-07-14,2005-07-12,2,1,2.99,2.99,0.00,2007-04-09
3993,2.99,4,2005-07-06,2005-07-14,2005-07-10,4,1,6.99,6.99,0.00,2007-04-06
9129,4.99,3,2005-07-30,2005-08-07,2005-08-02,5,1,9.99,9.99,0.00,2007-04-30
15917,2.99,3,2005-08-23,2005-08-29,2005-08-26,3,1,5.99,5.99,0.00,2007-03-23
14969,4.99,5,2005-08-22,2005-08-29,2005-08-27,2,1,6.99,6.99,0.00,2007-03-22
14601,0.99,6,2005-08-21,2005-08-29,2005-08-27,2,1,2.99,2.99,0.00,2007-03-21
9616,0.99,3,2005-07-31,2005-08-05,2005-08-03,2,1,2.99,2.99,0.00,2007-04-30
6094,0.99,3,2005-07-11,2005-07-18,2005-07-14,4,1,4.99,4.99,0.00,2007-04-11
9943,2.99,4,2005-07-31,2005-08-09,2005-08-04,5,1,7.99,7.99,0.00,2007-04-30
11773,4.99,5,2005-08-17,2005-08-23,2005-08-22,1,1,5.99,5.99,0.00,2007-03-17
11976,0.99,3,2005-08-17,2005-08-23,2005-08-20,3,1,3.99,3.99,0.00,2007-03-17
3135,0.99,7,2005-06-20,2005-06-29,2005-06-27,2,1,2.99,2.99,0.00,2007-02-20
13595,0.99,5,2005-08-20,2005-08-29,2005-08-25,4,1,4.99,4.99,0.00,2007-03-20
9289,4.99,6,2005-07-30,2005-08-07,2005-08-05,2,1,6.99,6.99,0.00,2007-04-30
9121,0.99,4,2005-07-30,2005-08-05,2005-08-03,2,1,2.99,2.99,0.00,2007-04-30
12089,4.99,6,2005-08-17,2005-08-24,2005-08-23,1,1,5.99,5.99,0.00,2007-03-17
3203,4.99,4,2005-06-21,2005-06-29,2005-06-25,4,1,8.99,8.99,0.00,2007-02-20
13588,2.99,6,2005-08-20,2005-08-28,2005-08-26,2,1,4.99,4.99,0.00,2007-03-20
4978,2.99,4,2005-07-09,2005-07-18,2005-07-13,5,1,7.99,7.99,0.00,2007-04-08
10304,4.99,5,2005-08-01,2005-08-07,2005-08-06,1,1,5.99,5.99,0.00,2007-03-01
2937,4.99,6,2005-06-20,2005-06-27,2005-06-26,1,1,5.99,5.99,0.00,2007-02-20
5028,4.99,4,2005-07-09,2005-07-14,2005-07-13,1,1,5.99,5.99,0.00,2007-04-09
10533,0.99,5,2005-08-01,2005-08-09,2005-08-06,3,1,3.99,3.99,0.00,2007-03-01
14571,2.99,3,2005-08-21,2005-08-29,2005-08-24,5,1,7.99,7.99,0.00,2007-03-21
1865,4.99,3,2005-06-17,2005-06-23,2005-06-20,3,1,7.99,7.99,0.00,2007-02-17
2584,0.99,3,2005-06-19,2005-06-28,2005-06-22,6,1,6.99,6.99,0.00,2007-02-19
15895,0.99,4,2005-08-23,2005-08-30,2005-08-27,3,1,3.99,3.99,0.00,2007-03-23
13893,4.99,6,2005-08-20,2005-08-27,2005-08-26,1,1,5.99,5.99,0.00,2007-03-20
14490,4.99,5,2005-08-21,2005-08-28,2005-08-26,2,1,6.99,6.99,0.00,2007-03-21
12399,4.99,3,2005-08-18,2005-08-27,2005-08-21,6,1,10.99,10.99,0.00,2007-03-18
3242,0.99,4,2005-06-21,2005-06-29,2005-06-25,4,1,4.99,4.99,0.00,2007-02-21
13974,0.99,6,2005-08-20,2005-08-28,2005-08-26,2,1,2.99,2.99,0.00,2007-03-20
13870,0.99,7,2005-08-20,2005-08-28,2005-08-27,1,1,1.99,1.99,0.00,2007-03-20
5715,0.99,7,2005-07-10,2005-07-18,2005-07-17,1,1,1.99,1.99,0.00,2007-04-10
7468,4.99,6,2005-07-27,2005-08-03,2005-08-02,1,1,5.99,5.99,0.00,2007-04-27
4709,0.99,5,2005-07-08,2005-07-15,2005-07-13,2,1,2.99,2.99,0.00,2007-04-08
8800,4.99,7,2005-07-29,2005-08-06,2005-08-05,1,1,5.99,5.99,0.00,2007-04-29
10641,4.99,3,2005-08-01,2005-08-04,2005-08-04,0,1,4.99,4.99,0.00,2007-03-01
12587,0.99,6,2005-08-18,2005-08-25,2005-08-24,1,1,1.99,1.99,0.00,2007-03-18
10794,2.99,4,2005-08-01,2005-08-10,2005-08-05,5,1,7.99,7.99,0.00,2007-03-01
1934,4.99,6,2005-06-17,2005-06-25,2005-06-23,2,1,6.99,6.99,0.00,2007-02-17
15918,2.99,4,2005-08-23,2005-08-28,2005-08-27,1,1,3.99,3.99,0.00,2007-03-23
11912,2.99,4,2005-08-17,2005-08-24,2005-08-21,3,1,5.99,5.99,0.00,2007-03-17
2844,4.99,3,2005-06-19,2005-06-24,2005-06-22,2,1,6.99,6.99,0.00,2007-02-19
7934,4.99,3,2005-07-28,2005-08-04,2005-07-31,4,1,8.99,8.99,0.00,2007-04-28
2887,4.99,5,2005-06-20,2005-06-25,2005-06-25,0,1,4.99,4.99,0.00,2007-02-20
12206,0.99,5,2005-08-18,2005-08-23,2005-08-23,0,1,0.99,0.99,0.00,2007-03-18
11594,4.99,3,2005-08-17,2005-08-22,2005-08-20,2,1,6.99,6.99,0.00,2007-03-17
3895,2.99,4,2005-07-06,2005-07-15,2005-07-10,5,1,7.99,7.99,0.00,2007-04-06
8933,0.99,3,2005-07-30,2005-08-02,2005-08-02,0,1,0.99,0.99,0.00,2007-04-30
8404,0.99,4,2005-07-29,2005-08-07,2005-08-02,5,1,5.99,5.99,0.00,2007-04-29
10081,2.99,3,2005-07-31,2005-08-06,2005-08-03,3,1,5.99,5.99,0.00,2007-04-30
13340,0.99,6,2005-08-19,2005-08-28,2005-08-25,3,1,3.99,3.99,0.00,2007-03-19
1323,4.99,7,2005-06-15,2005-06-24,2005-06-22,2,1,6.99,6.99,0.00,2007-02-15
1785,0.99,4,2005-06-16,2005-06-24,2005-06-20,4,1,4.99,4.99,0.00,2007-02-16
5306,2.99,3,2005-07-09,2005-07-15,2005-07-12,3,1,5.99,5.99,0.00,2007-04-09
15196,0.99,6,2005-08-22,2005-08-30,2005-08-28,2,1,2.99,2.99,0.00,2007-03-22
5294,4.99,4,2005-07-09,2005-07-15,2005-07-13,2,1,6.99,6.99,0.00,2007-04-09
2041,4.99,5,2005-06-17,2005-06-26,2005-06-22,4,1,8.99,8.99,0.00,2007-02-17
12031,0.99,5,2005-08-17,2005-08-24,2005-08-22,2,1,2.99,2.99,0.00,2007-03-17
13871,2.99,3,2005-08-20,2005-08-29,2005-08-23,6,1,8.99,8.99,0.00,2007-03-20
7164,2.99,4,2005-07-27,2005-08-04,2005-07-31,4,1,6.99,6.99,0.00,2007-04-27
14287,2.99,3,2005-08-21,2005-08-25,2005-08-24,1,1,3.99,3.99,0.00,2007-03-21
14535,2.99,4,2005-08-21,2005-08-29,2005-08-25,4,1,6.99,6.99,0.00,2007-03-21
13423,0.99,6,2005-08-19,2005-08-26,2005-08-25,1,1,1.99,1.99,0.00,2007-03-19
4092,2.99,4,2005-07-07,2005-07-16,2005-07-11,5,1,7.99,7.99,0.00,2007-04-07
2732,0.99,6,2005-06-19,2005-06-25,2005-06-25,0,1,0.99,0.99,0.00,2007-02-19
7071,0.99,6,2005-07-27,2005-08-03,2005-08-02,1,1,1.99,1.99,0.00,2007-04-27
6221,2.99,4,2005-07-11,2005-07-15,2005-07-15,0,1,2.99,2.99,0.00,2007-04-11
12919,4.99,3,2005-08-19,2005-08-24,2005-08-22,2,1,6.99,6.99,0.00,2007-03-19
4462,2.99,3,2005-07-08,2005-07-15,2005-07-11,4,1,6.99,6.99,0.00,2007-04-07
12933,4.99,4,2005-08-19,2005-08-27,2005-08-23,4,1,8.99,8.99,0.00,2007-03-19
11595,4.99,7,2005-08-17,2005-08-26,2005-08-24,2,1,6.99,6.99,0.00,2007-03-17
4165,2.99,4,2005-07-07,2005-07-15,2005-07-11,4,1,6.99,6.99,0.00,2007-04-07
10837,0.99,4,2005-08-01,2005-08-07,2005-08-05,2,1,2.99,2.99,0.00,2007-03-01
12972,0.99,7,2005-08-19,2005-08-27,2005-08-26,1,1,1.99,1.99,0.00,2007-03-19
3683,0.99,7,2005-07-06,2005-07-14,2005-07-13,1,1,1.99,1.99,0.00,2007-04-06
14333,0.99,3,2005-08-21,2005-08-28,2005-08-24,4,1,4.99,4.99,0.00,2007-03-21
15715,0.99,4,2005-08-23,2005-08-28,2005-08-27,1,1,1.99,1.99,0.00,2007-03-23
11855,2.99,4,2005-08-17,2005-08-26,2005-08-21,5,1,7.99,7.99,0.00,2007-03-17
7093,0.99,3,2005-07-27,2005-07-31,2005-07-30,1,1,1.99,1.99,0.00,2007-04-27
10882,2.99,4,2005-08-02,2005-08-09,2005-08-06,3,1,5.99,5.99,0.00,2007-03-01
12113,0.99,7,2005-08-17,2005-08-25,2005-08-24,1,1,1.99,1.99,0.00,2007-03-17
7118,4.99,5,2005-07-27,2005-08-05,2005-08-01,4,1,8.99,8.99,0.00,2007-04-27
15828,4.99,5,2005-08-23,2005-08-29,2005-08-28,1,1,5.99,5.99,0.00,2007-03-23
8977,4.99,3,2005-07-30,2005-08-05,2005-08-02,3,1,7.99,7.99,0.00,2007-04-30
6481,2.99,4,2005-07-12,2005-07-20,2005-07-16,4,1,6.99,6.99,0.00,2007-04-12
7223,4.99,3,2005-07-27,2005-08-04,2005-07-30,5,1,9.99,9.99,0.00,2007-04-27
9336,0.99,6,2005-07-30,2005-08-05,2005-08-05,0,1,0.99,0.99,0.00,2007-04-30
3471,0.99,4,2005-07-05,2005-07-13,2005-07-09,4,1,4.99,4.99,0.00,2007-04-05
11281,2.99,4,2005-08-02,2005-08-07,2005-08-06,1,1,3.99,3.99,0.00,2007-03-02
8258,0.99,6,2005-07-29,2005-08-04,2005-08-04,0,1,0.99,0.99,0.00,2007-04-28
4063,2.99,4,2005-07-07,2005-07-14,2005-07-11,3,1,5.99,5.99,0.00,2007-04-07
2142,0.99,5,2005-06-17,2005-06-26,2005-06-22,4,1,4.99,4.99,0.00,2007-02-17
9510,4.99,5,2005-07-31,2005-08-08,2005-08-05,3,1,7.99,7.99,0.00,2007-04-30
11957,0.99,5,2005-08-17,2005-08-23,2005-08-22,1,1,1.99,1.99,0.00,2007-03-17
9412,2.99,4,2005-07-30,2005-08-06,2005-08-03,3,1,5.99,5.99,0.00,2007-04-30
11187,4.99,3,2005-08-02,2005-08-11,2005-08-05,6,1,10.99,10.99,0.00,2007-03-02
5328,2.99,4,2005-07-09,2005-07-17,2005-07-13,4,1,6.99,6.99,0.00,2007-04-09
7406,0.99,6,2005-07-27,2005-08-05,2005-08-02,3,1,3.99,3.99,0.00,2007-04-27
7778,0.99,3,2005-07-28,2005-08-05,2005-07-31,5,1,5.99,5.99,0.00,2007-04-28
9068,0.99,4,2005-07-30,2005-08-08,2005-08-03,5,1,5.99,5.99,0.00,2007-04-30
7810,2.99,3,2005-07-28,2005-08-02,2005-07-31,2,1,4.99,4.99,0.00,2007-04-28
5035,0.99,5,2005-07-09,2005-07-16,2005-07-14,2,1,2.99,2.99,0.00,2007-04-09
12706,2.99,7,2005-08-18,2005-08-26,2005-08-25,1,1,3.99,3.99,0.00,2007-03-18
7391,4.99,6,2005-07-27,2005-08-04,2005-08-02,2,1,6.99,6.99,0.00,2007-04-27
12186,0.99,3,2005-08-18,2005-08-23,2005-08-21,2,1,2.99,2.99,0.00,2007-03-18
3924,2.99,5,2005-07-06,2005-07-11,2005-07-11,0,1,2.99,2.99,0.00,2007-04-06
2724,0.99,3,2005-06-19,2005-06-22,2005-06-22,0,1,0.99,0.99,0.00,2007-02-19
6566,4.99,5,2005-07-12,2005-07-19,2005-07-17,2,1,6.99,6.99,0.00,2007-04-12
13260,4.99,3,2005-08-19,2005-08-24,2005-08-22,2,1,6.99,6.99,0.00,2007-03-19
4862,0.99,6,2005-07-08,2005-07-17,2005-07-14,3,1,3.99,3.99,0.00,2007-04-08
11415,0.99,6,2005-08-02,2005-08-10,2005-08-08,2,1,2.99,2.99,0.00,2007-03-02
6665,4.99,5,2005-07-12,2005-07-19,2005-07-17,2,1,6.99,6.99,0.00,2007-04-12
12880,0.99,7,2005-08-19,2005-08-28,2005-08-26,2,1,2.99,2.99,0.00,2007-03-19
2165,2.99,4,2005-06-17,2005-06-21,2005-06-21,0,1,2.99,2.99,0.00,2007-02-17
14942,4.99,6,2005-08-22,2005-08-31,2005-08-28,3,1,7.99,7.99,0.00,2007-03-22
3504,2.99,4,2005-07-06,2005-07-10,2005-07-10,0,1,2.99,2.99,0.00,2007-04-05
8612,4.99,3,2005-07-29,2005-08-06,2005-08-01,5,1,9.99,9.99,0.00,2007-04-29
6456,2.99,4,2005-07-12,2005-07-20,2005-07-16,4,1,6.99,6.99,0.00,2007-04-11
11675,0.99,3,2005-08-17,2005-08-21,2005-08-20,1,1,1.99,1.99,0.00,2007-03-17
8370,4.99,6,2005-07-29,2005-08-06,2005-08-04,2,1,6.99,6.99,0.00,2007-04-29
10518,4.99,4,2005-08-01,2005-08-07,2005-08-05,2,1,6.99,6.99,0.00,2007-03-01
5569,2.99,5,2005-07-10,2005-07-16,2005-07-15,1,1,3.99,3.99,0.00,2007-04-10
15370,4.99,4,2005-08-22,2005-08-27,2005-08-26,1,1,5.99,5.99,0.00,2007-03-22
14196,0.99,3,2005-08-21,2005-08-25,2005-08-24,1,1,1.99,1.99,0.00,2007-03-21
4201,4.99,5,2005-07-07,2005-07-16,2005-07-12,4,1,8.99,8.99,0.00,2007-04-07
6396,0.99,7,2005-07-11,2005-07-19,2005-07-18,1,1,1.99,1.99,0.00,2007-04-11
4008,0.99,4,2005-07-07,2005-07-16,2005-07-11,5,1,5.99,5.99,0.00,2007-04-06
9567,2.99,4,2005-07-31,2005-08-07,2005-08-04,3,1,5.99,5.99,0.00,2007-04-30
10545,0.99,3,2005-08-01,2005-08-04,2005-08-04,0,1,0.99,0.99,0.00,2007-03-01
2299,0.99,5,2005-06-18,2005-06-26,2005-06-23,3,1,3.99,3.99,0.00,2007-02-18
4176,0.99,5,2005-07-07,2005-07-16,2005-07-12,4,1,4.99,4.99,0.00,2007-04-07
3535,2.99,3,2005-07-06,2005-07-11,2005-07-09,2,1,4.99,4.99,0.00,2007-04-06
3909,0.99,3,2005-07-06,2005-07-15,2005-07-09,6,1,6.99,6.99,0.00,2007-04-06
2182,4.99,7,2005-06-18,2005-06-26,2005-06-25,1,1,5.99,5.99,0.00,2007-02-17
8509,4.99,5,2005-07-29,2005-08-04,2005-08-03,1,1,5.99,5.99,0.00,2007-04-29
10811,0.99,3,2005-08-01,2005-08-10,2005-08-04,6,1,6.99,6.99,0.00,2007-03-01
7859,0.99,4,2005-07-28,2005-08-04,2005-08-01,3,1,3.99,3.99,0.00,2007-04-28
8862,0.99,4,2005-07-29,2005-08-04,2005-08-02,2,1,2.99,2.99,0.00,2007-04-29
9447,2.99,6,2005-07-30,2005-08-09,2005-08-05,4,1,6.99,6.99,0.00,2007-04-30
9944,2.99,5,2005-07-31,2005-08-08,2005-08-05,3,1,5.99,5.99,0.00,2007-04-30
8995,2.99,6,2005-07-30,2005-08-07,2005-08-05,2,1,4.99,4.99,0.00,2007-04-30
10234,0.99,5,2005-08-01,2005-08-09,2005-08-06,3,1,3.99,3.99,0.00,2007-03-01
7431,2.99,3,2005-07-27,2005-07-31,2005-07-30,1,1,3.99,3.99,0.00,2007-04-27
15849,4.99,3,2005-08-23,2005-08-27,2005-08-26,1,1,5.99,5.99,0.00,2007-03-23
7674,0.99,7,2005-07-28,2005-08-05,2005-08-04,1,1,1.99,1.99,0.00,2007-04-28
2357,0.99,3,2005-06-18,2005-06-26,2005-06-21,5,1,5.99,5.99,0.00,2007-02-18
13278,2.99,3,2005-08-19,2005-08-22,2005-08-22,0,1,2.99,2.99,0.00,2007-03-19
8965,4.99,4,2005-07-30,2005-08-05,2005-08-03,2,1,6.99,6.99,0.00,2007-04-30
4650,0.99,3,2005-07-08,2005-07-15,2005-07-11,4,1,4.99,4.99,0.00,2007-04-08
1368,4.99,4,2005-06-15,2005-06-23,2005-06-19,4,1,8.99,8.99,0.00,2007-02-15
4965,4.99,6,2005-07-08,2005-07-15,2005-07-14,1,1,5.99,5.99,0.00,2007-04-08
11058,2.99,3,2005-08-02,2005-08-06,2005-08-05,1,1,3.99,3.99,0.00,2007-03-02
2576,2.99,7,2005-06-19,2005-06-28,2005-06-26,2,1,4.99,4.99,0.00,2007-02-19
13284,0.99,3,2005-08-19,2005-08-25,2005-08-22,3,1,3.99,3.99,0.00,2007-03-19
9371,4.99,3,2005-07-30,2005-08-03,2005-08-02,1,1,5.99,5.99,0.00,2007-04-30
8780,4.99,5,2005-07-29,2005-08-03,2005-08-03,0,1,4.99,4.99,0.00,2007-04-29
5232,0.99,4,2005-07-09,2005-07-14,2005-07-13,1,1,1.99,1.99,0.00,2007-04-09
5030,2.99,6,2005-07-09,2005-07-17,2005-07-15,2,1,4.99,4.99,0.00,2007-04-09
15803,0.99,3,2005-08-23,2005-08-28,2005-08-26,2,1,2.99,2.99,0.00,2007-03-23
14748,4.99,4,2005-08-21,2005-08-28,2005-08-25,3,1,7.99,7.99,0.00,2007-03-21
11101,4.99,3,2005-08-02,2005-08-06,2005-08-05,1,1,5.99,5.99,0.00,2007-03-02
11139,4.99,4,2005-08-02,2005-08-08,2005-08-06,2,1,6.99,6.99,0.00,2007-03-02
4323,4.99,5,2005-07-07,2005-07-13,2005-07-12,1,1,5.99,5.99,0.00,2007-04-07
2397,0.99,5,2005-06-18,2005-06-24,2005-06-23,1,1,1.99,1.99,0.00,2007-02-18
5792,0.99,3,2005-07-10,2005-07-19,2005-07-13,6,1,6.99,6.99,0.00,2007-04-10
6947,2.99,6,2005-07-26,2005-08-02,2005-08-01,1,1,3.99,3.99,0.00,2007-04-26
15235,0.99,6,2005-08-22,2005-08-29,2005-08-28,1,1,1.99,1.99,0.00,2007-03-22
5655,2.99,5,2005-07-10,2005-07-17,2005-07-15,2,1,4.99,4.99,0.00,2007-04-10
2035,0.99,3,2005-06-17,2005-06-26,2005-06-20,6,1,6.99,6.99,0.00,2007-02-17
6059,0.99,3,2005-07-11,2005-07-18,2005-07-14,4,1,4.99,4.99,0.00,2007-04-11
4713,0.99,3,2005-07-08,2005-07-16,2005-07-11,5,1,5.99,5.99,0.00,2007-04-08
5299,0.99,3,2005-07-09,2005-07-15,2005-07-12,3,1,3.99,3.99,0.00,2007-04-09
4204,4.99,7,2005-07-07,2005-07-15,2005-07-14,1,1,5.99,5.99,0.00,2007-04-07
12105,4.99,3,2005-08-17,2005-08-21,2005-08-20,1,1,5.99,5.99,0.00,2007-03-17
14520,4.99,4,2005-08-21,2005-08-30,2005-08-25,5,1,9.99,9.99,0.00,2007-03-21
5482,2.99,5,2005-07-09,2005-07-15,2005-07-14,1,1,3.99,3.99,0.00,2007-04-09
13807,2.99,4,2005-08-20,2005-08-28,2005-08-24,4,1,6.99,6.99,0.00,2007-03-20
12156,2.99,3,2005-08-18,2005-08-26,2005-08-21,5,1,7.99,7.99,0.00,2007-03-17
11854,0.99,7,2005-08-17,2005-08-26,2005-08-24,2,1,2.99,2.99,0.00,2007-03-17
14019,0.99,5,2005-08-20,2005-08-28,2005-08-25,3,1,3.99,3.99,0.00,2007-03-20
4912,2.99,3,2005-07-08,2005-07-18,2005-07-11,7,1,9.99,9.99,0.00,2007-04-08
14643,4.99,6,2005-08-21,2005-08-29,2005-08-27,2,1,6.99,6.99,0.00,2007-03-21
11794,4.99,3,2005-08-17,2005-08-20,2005-08-20,0,1,4.99,4.99,0.00,2007-03-17
15289,4.99,6,2005-08-22,2005-08-30,2005-08-28,2,1,6.99,6.99,0.00,2007-03-22
6119,0.99,3,2005-07-11,2005-07-20,2005-07-14,6,1,6.99,6.99,0.00,2007-04-11
13736,4.99,4,2005-08-20,2005-08-28,2005-08-24,4,1,8.99,8.99,0.00,2007-03-20
7672,4.99,3,2005-07-28,2005-08-04,2005-07-31,4,1,8.99,8.99,0.00,2007-04-28
7427,2.99,7,2005-07-27,2005-08-03,2005-08-03,0,1,2.99,2.99,0.00,2007-04-27
1371,2.99,6,2005-06-15,2005-06-23,2005-06-21,2,1,4.99,4.99,0.00,2007-02-15
11229,2.99,6,2005-08-02,2005-08-11,2005-08-08,3,1,5.99,5.99,0.00,2007-03-02
13431,2.99,4,2005-08-19,2005-08-25,2005-08-23,2,1,4.99,4.99,0.00,2007-03-19
6277,2.99,3,2005-07-11,2005-07-18,2005-07-14,4,1,6.99,6.99,0.00,2007-04-11
1378,0.99,3,2005-06-15,2005-06-19,2005-06-18,1,1,1.99,1.99,0.00,2007-02-15
10037,0.99,7,2005-07-31,2005-08-09,2005-08-07,2,1,2.99,2.99,0.00,2007-04-30
9073,4.99,3,2005-07-30,2005-08-05,2005-08-02,3,1,7.99,7.99,0.00,2007-04-30
9986,2.99,4,2005-07-31,2005-08-05,2005-08-04,1,1,3.99,3.99,0.00,2007-04-30
15855,0.99,4,2005-08-23,2005-08-29,2005-08-27,2,1,2.99,2.99,0.00,2007-03-23
9226,0.99,6,2005-07-30,2005-08-06,2005-08-05,1,1,1.99,1.99,0.00,2007-04-30
13991,0.99,3,2005-08-20,2005-08-24,2005-08-23,1,1,1.99,1.99,0.00,2007-03-20
4302,4.99,7,2005-07-07,2005-07-16,2005-07-14,2,1,6.99,6.99,0.00,2007-04-07
6901,4.99,3,2005-07-12,2005-07-16,2005-07-15,1,1,5.99,5.99,0.00,2007-04-12
11814,2.99,4,2005-08-17,2005-08-25,2005-08-21,4,1,6.99,6.99,0.00,2007-03-17
10107,2.99,6,2005-07-31,2005-08-09,2005-08-06,3,1,5.99,5.99,0.00,2007-04-30
3233,2.99,3,2005-06-21,2005-06-28,2005-06-24,4,1,6.99,6.99,0.00,2007-02-21
5317,4.99,6,2005-07-09,2005-07-18,2005-07-15,3,1,7.99,7.99,0.00,2007-04-09
5009,2.99,6,2005-07-09,2005-07-18,2005-07-15,3,1,5.99,5.99,0.00,2007-04-09
9764,2.99,4,2005-07-31,2005-08-07,2005-08-04,3,1,5.99,5.99,0.00,2007-04-30
8969,4.99,3,2005-07-30,2005-08-06,2005-08-02,4,1,8.99,8.99,0.00,2007-04-30
15699,4.99,6,2005-08-23,2005-08-30,2005-08-29,1,1,5.99,5.99,0.00,2007-03-23
12973,2.99,3,2005-08-19,2005-08-22,2005-08-22,0,1,2.99,2.99,0.00,2007-03-19
6916,2.99,5,2005-07-12,2005-07-19,2005-07-17,2,1,4.99,4.99,0.00,2007-04-12
6637,0.99,3,2005-07-12,2005-07-19,2005-07-15,4,1,4.99,4.99,0.00,2007-04-12
4065,0.99,3,2005-07-07,2005-07-12,2005-07-10,2,1,2.99,2.99,0.00,2007-04-07
11720,4.99,5,2005-08-17,2005-08-26,2005-08-22,4,1,8.99,8.99,0.00,2007-03-17
12373,4.99,5,2005-08-18,2005-08-27,2005-08-23,4,1,8.99,8.99,0.00,2007-03-18
1665,2.99,6,2005-06-16,2005-06-23,2005-06-22,1,1,3.99,3.99,0.00,2007-02-16
1296,0.99,3,2005-06-15,2005-06-19,2005-06-18,1,1,1.99,1.99,0.00,2007-02-15
9411,4.99,3,2005-07-30,2005-08-06,2005-08-02,4,1,8.99,8.99,0.00,2007-04-30
8942,4.99,7,2005-07-30,2005-08-06,2005-08-06,0,1,4.99,4.99,0.00,2007-04-30
7835,2.99,3,2005-07-28,2005-08-02,2005-07-31,2,1,4.99,4.99,0.00,2007-04-28
3692,2.99,4,2005-07-06,2005-07-11,2005-07-10,1,1,3.99,3.99,0.00,2007-04-06
15604,4.99,6,2005-08-23,2005-08-29,2005-08-29,0,1,4.99,4.99,0.00,2007-03-23
3250,4.99,6,2005-06-21,2005-06-29,2005-06-27,2,1,6.99,6.99,0.00,2007-02-21
1306,0.99,3,2005-06-15,2005-06-19,2005-06-18,1,1,1.99,1.99,0.00,2007-02-15
11069,0.99,6,2005-08-02,2005-08-08,2005-08-08,0,1,0.99,0.99,0.00,2007-03-02
9436,4.99,4,2005-07-30,2005-08-06,2005-08-03,3,1,7.99,7.99,0.00,2007-04-30
6076,2.99,3,2005-07-11,2005-07-18,2005-07-14,4,1,6.99,6.99,0.00,2007-04-11
7322,2.99,6,2005-07-27,2005-08-03,2005-08-02,1,1,3.99,3.99,0.00,2007-04-27
15674,4.99,6,2005-08-23,2005-09-01,2005-08-29,3,1,7.99,7.99,0.00,2007-03-23
12394,2.99,5,2005-08-18,2005-08-23,2005-08-23,0,1,2.99,2.99,0.00,2007-03-18
6748,4.99,4,2005-07-12,2005-07-18,2005-07-16,2,1,6.99,6.99,0.00,2007-04-12
8251,2.99,3,2005-07-29,2005-08-03,2005-08-01,2,1,4.99,4.99,0.00,2007-04-28
10216,0.99,4,2005-08-01,2005-08-08,2005-08-05,3,1,3.99,3.99,0.00,2007-04-30
5162,2.99,6,2005-07-09,2005-07-17,2005-07-15,2,1,4.99,4.99,0.00,2007-04-09
14135,4.99,5,2005-08-21,2005-08-27,2005-08-26,1,1,5.99,5.99,0.00,2007-03-21
8119,2.99,6,2005-07-28,2005-08-04,2005-08-03,1,1,3.99,3.99,0.00,2007-04-28
3220,4.99,3,2005-06-21,2005-06-26,2005-06-24,2,1,6.99,6.99,0.00,2007-02-21
14755,0.99,3,2005-08-21,2005-08-27,2005-08-24,3,1,3.99,3.99,0.00,2007-03-21
7931,0.99,5,2005-07-28,2005-08-06,2005-08-02,4,1,4.99,4.99,0.00,2007-04-28
15468,4.99,5,2005-08-23,2005-08-28,2005-08-28,0,1,4.99,4.99,0.00,2007-03-22
10468,0.99,4,2005-08-01,2005-08-05,2005-08-05,0,1,0.99,0.99,0.00,2007-03-01
14483,4.99,6,2005-08-21,2005-08-28,2005-08-27,1,1,5.99,5.99,0.00,2007-03-21
10250,0.99,5,2005-08-01,2005-08-07,2005-08-06,1,1,1.99,1.99,0.00,2007-03-01
1668,2.99,4,2005-06-16,2005-06-23,2005-06-20,3,1,5.99,5.99,0.00,2007-02-16
11312,4.99,3,2005-08-02,2005-08-07,2005-08-05,2,1,6.99,6.99,0.00,2007-03-02
7144,2.99,3,2005-07-27,2005-08-01,2005-07-30,2,1,4.99,4.99,0.00,2007-04-27
15796,4.99,4,2005-08-23,2005-08-28,2005-08-27,1,1,5.99,5.99,0.00,2007-03-23
15010,2.99,3,2005-08-22,2005-08-29,2005-08-25,4,1,6.99,6.99,0.00,2007-03-22
5357,2.99,4,2005-07-09,2005-07-16,2005-07-13,3,1,5.99,5.99,0.00,2007-04-09
6795,2.99,6,2005-07-12,2005-07-21,2005-07-18,3,1,5.99,5.99,0.00,2007-04-12
8338,0.99,3,2005-07-29,2005-08-07,2005-08-01,6,1,6.99,6.99,0.00,2007-04-29
4243,4.99,5,2005-07-07,2005-07-12,2005-07-12,0,1,4.99,4.99,0.00,2007-04-07
3081,2.99,4,2005-06-20,2005-06-24,2005-06-24,0,1,2.99,2.99,0.00,2007-02-20
16007,4.99,4,2005-08-23,2005-08-30,2005-08-27,3,1,7.99,7.99,0.00,2007-03-23
13319,2.99,3,2005-08-19,2005-08-27,2005-08-22,5,1,7.99,7.99,0.00,2007-03-19
1218,0.99,5,2005-06-15,2005-06-21,2005-06-20,1,1,1.99,1.99,0.00,2007-02-15
13279,2.99,3,2005-08-19,2005-08-24,2005-08-22,2,1,4.99,4.99,0.00,2007-03-19
